problem,solver,settings,runtime,found,primal_residual,dual_residual,duality_gap
LIPMWALK10,hpipm,high_accuracy,0.0008287160001145,False,inf,inf,inf
LIPMWALK10,hpipm,low_accuracy,0.0008739720001358,False,inf,inf,inf
LIPMWALK10,hpipm,mid_accuracy,0.0009670399999777,False,inf,inf,inf
LIPMWALK10,osqp,default,0.0003844929999559,True,2.9092051152812548e-05,0.0003591585791485,0.0016446082628306
LIPMWALK10,osqp,high_accuracy,0.0005231970001204,True,3.8620107112308226e-11,4.042468443321568e-10,2.036950053074804e-10
LIPMWALK10,osqp,low_accuracy,0.0003503889997773,True,2.9092051152812548e-05,0.0003591585791485,0.0016446082628306
LIPMWALK10,osqp,mid_accuracy,0.0004952869999215,True,2.603321280769677e-08,2.725116633271047e-07,1.375336127207305e-07
LIPMWALK10,piqp,default,0.0001401320000695,True,2.775557561562892e-17,1.2353326694913846e-11,2.0313868642762856e-10
LIPMWALK10,piqp,high_accuracy,0.000145416000123,True,2.775557561562892e-17,1.2353326694913846e-11,2.0313868642762856e-10
LIPMWALK10,piqp,low_accuracy,0.0001057849999597,True,2.775557561562892e-17,9.160870652086262e-06,0.0001595311284704
LIPMWALK10,piqp,mid_accuracy,0.000107324000055,True,2.775557561562892e-17,1.235339762775678e-09,2.033356782948914e-08
LIPMWALK10,proxqp,default,0.0001385650000429,True,2.775557561562892e-17,2.7742758924888012e-08,0.000152382844918
LIPMWALK10,proxqp,high_accuracy,0.0001210820000778,True,2.775557561562892e-17,1.988643624772912e-14,9.151129853890436e-11
LIPMWALK10,proxqp,low_accuracy,9.29310001538397e-05,True,0.0004635858423918,7.882657144814982e-08,0.0004071324757311
LIPMWALK10,proxqp,mid_accuracy,0.0001508850000391,True,2.775557561562892e-17,2.326277191710968e-12,1.0627750790526136e-08
LIPMWALK10,qpalm,default,0.0006066769999506,True,2.439719631511239e-05,5.8555846216973295e-08,1.230843755987976e-05
LIPMWALK10,qpalm,high_accuracy,0.0005583699999078,True,2.775557561562892e-17,9.982119297813341e-14,6.709355293565977e-13
LIPMWALK10,qpalm,low_accuracy,0.0005277760001263,True,2.439719631511239e-05,5.8555846216973295e-08,1.230843755987976e-05
LIPMWALK10,qpalm,mid_accuracy,0.0004597500001182,True,1.1983397887882496e-07,6.940860386439596e-11,5.4190065365555824e-08
LIPMWALK10,qpoases,default,0.0003196909999587,True,1.1102230246251563e-16,1.9428902930940242e-16,1.1796119636642288e-15
LIPMWALK10,qpoases,high_accuracy,0.0003537909999522,True,1.6653345369377348e-16,1.2836953722228372e-16,5.551115123125783e-17
LIPMWALK10,qpoases,low_accuracy,0.0001132449999659,True,2.6048607715267732e-14,1.491862189340054e-16,3.26558224905682e-13
LIPMWALK10,qpoases,mid_accuracy,0.00031200300009,True,1.1102230246251563e-16,1.9428902930940242e-16,1.1796119636642288e-15
LIPMWALK10,qpswift,default,0.0005633159998978,False,inf,inf,inf
LIPMWALK10,qpswift,high_accuracy,0.0005966400021861,False,inf,inf,inf
LIPMWALK10,qpswift,low_accuracy,0.0005721300003642,False,inf,inf,inf
LIPMWALK10,qpswift,mid_accuracy,0.000587524002185,False,inf,inf,inf
LIPMWALK10,quadprog,default,5.0645000101212645e-05,True,5.551115123125783e-17,9.020562075079396e-17,1.3877787807814454e-16
LIPMWALK10,quadprog,high_accuracy,4.348499987827381e-05,True,5.551115123125783e-17,9.020562075079396e-17,1.3877787807814454e-16
LIPMWALK10,quadprog,low_accuracy,5.344900000636699e-05,True,5.551115123125783e-17,9.020562075079396e-17,1.3877787807814454e-16
LIPMWALK10,quadprog,mid_accuracy,4.059899993080762e-05,True,5.551115123125783e-17,9.020562075079396e-17,1.3877787807814454e-16
LIPMWALK10,scs,default,0.0004344510000464,True,2.4490581931185806e-06,3.5531056912598e-05,0.0001161463009811
LIPMWALK10,scs,high_accuracy,0.0005854059998,True,2.775557561562892e-17,9.62165243312274e-13,2.627912193409188e-10
LIPMWALK10,scs,low_accuracy,0.0003811470000982,True,2.4490581931185806e-06,3.5531056912598e-05,0.0001161463009811
LIPMWALK10,scs,mid_accuracy,0.0004201459998967,True,1.1390359960783414e-08,1.720413223549322e-07,3.54700082361159e-07
LIPMWALK11,clarabel,default,0.00035846499986291747,True,0.0,1.6194178529348384e-14,6.782304023955632e-10
LIPMWALK11,clarabel,high_accuracy,0.00036981299990657135,True,0.0,1.6194178529348384e-14,6.782304023955632e-10
LIPMWALK11,clarabel,low_accuracy,0.0003199850000328297,True,0.0,8.326672684688674e-17,0.00014558961851390828
LIPMWALK11,clarabel,mid_accuracy,0.00036101399996368855,True,0.0,3.639418452889463e-13,6.129223274753404e-08
LIPMWALK11,cvxopt,default,0.0009744349999891,True,0.0,1.0462117283616124e-14,3.222919883749675e-08
LIPMWALK11,cvxopt,high_accuracy,0.0008908959998734,True,0.0,1.0462117283616124e-14,3.222919883749675e-08
LIPMWALK11,cvxopt,low_accuracy,0.0008674829998653,True,0.0,1.0462117283616124e-14,3.222919883749675e-08
LIPMWALK11,cvxopt,mid_accuracy,0.0008784240001205,True,0.0,1.0462117283616124e-14,3.222919883749675e-08
LIPMWALK11,daqp,default,9.05169999896316e-05,True,0.0,7.546047120499111e-17,3.05311331771918e-16
LIPMWALK11,daqp,high_accuracy,6.697200001326564e-05,True,0.0,7.546047120499111e-17,3.05311331771918e-16
LIPMWALK11,daqp,low_accuracy,7.372499999291904e-05,True,0.0,7.546047120499111e-17,3.05311331771918e-16
LIPMWALK11,daqp,mid_accuracy,5.9549000070546754e-05,True,0.0,7.546047120499111e-17,3.05311331771918e-16
LIPMWALK11,ecos,default,0.0005717450001156,True,0.0,7.376814858605849e-07,2.216057140055905e-06
LIPMWALK11,ecos,high_accuracy,0.0005553089999921,True,0.0,7.376814858605849e-07,2.216057140055905e-06
LIPMWALK11,ecos,low_accuracy,0.0005193229999349,True,0.0,7.376814858605849e-07,2.216057140055905e-06
LIPMWALK11,ecos,mid_accuracy,0.0005171850000351,True,0.0,7.376814858605849e-07,2.216057140055905e-06
LIPMWALK11,gurobi,default,0.0020484539998051,True,0.0,2.1679935451046628e-10,5.888396575892685e-10
LIPMWALK11,gurobi,high_accuracy,0.0018738090000169,True,0.0,2.1679935451046628e-10,5.888396575892685e-10
LIPMWALK11,gurobi,low_accuracy,0.0018757200000436,True,0.0,2.1679935451046628e-10,5.888396575892685e-10
LIPMWALK11,gurobi,mid_accuracy,0.0016593499999544,True,0.0,2.1679935451046628e-10,5.888396575892685e-10
LIPMWALK11,highs,default,0.0010387099998752,True,0.0,4.838266313544198e-07,6.362933727341313e-06
LIPMWALK11,highs,high_accuracy,0.0009086009999919,True,0.0,4.838266313544198e-07,6.362933727341313e-06
LIPMWALK11,highs,low_accuracy,0.0008873260001109,True,0.0,4.838266313544198e-07,6.362933727341313e-06
LIPMWALK11,highs,mid_accuracy,0.0009271510000417,True,0.0,4.838266313544198e-07,6.362933727341313e-06
LIPMWALK11,hpipm,default,0.0005179150000458,True,0.0,7.001343949042394e-15,1.1529836807522288e-08
LIPMWALK11,hpipm,high_accuracy,0.0005192690000512,True,0.0,1.2054593434562832e-14,4.177214130152152e-14
LIPMWALK11,hpipm,low_accuracy,0.0004788109999935,True,0.0,7.001343949042394e-15,1.1529836807522288e-08
LIPMWALK11,hpipm,mid_accuracy,0.0004849580000154,True,0.0,7.001343949042394e-15,1.1529836807522288e-08
LIPMWALK11,osqp,default,0.0003678419998323,True,2.0257738952603188e-05,4.560893804234903e-05,0.0001531899905238
LIPMWALK11,osqp,high_accuracy,0.0003923310000573,True,1.7938955876317664e-11,5.674855333911988e-11,8.454813238412129e-11
LIPMWALK11,osqp,low_accuracy,0.0003788200001508,True,2.0257738952603188e-05,4.560893804234903e-05,0.0001531899905238
LIPMWALK11,osqp,mid_accuracy,0.0003693479998219,True,1.6089477170022628e-07,5.28944966422893e-07,8.295791597418001e-07
LIPMWALK11,piqp,default,0.0001466820001496,True,0.0,4.347000190363382e-13,4.994977625960573e-10
LIPMWALK11,piqp,high_accuracy,0.0001430390000223,True,0.0,4.347000190363382e-13,4.994977625960573e-10
LIPMWALK11,piqp,low_accuracy,0.0001299140001265,True,0.0,4.3109493294222687e-05,0.000483850866385
LIPMWALK11,piqp,mid_accuracy,0.0001157680001142,True,0.0,4.3101934348033215e-11,4.997331884415424e-08
LIPMWALK11,proxqp,default,0.0001356990001113,True,0.0,3.1795541424030925e-08,9.391518901664953e-05
LIPMWALK11,proxqp,high_accuracy,0.0001431339999271,True,0.0,5.716781215081568e-15,1.492313217443808e-11
LIPMWALK11,proxqp,low_accuracy,9.596399991096403e-05,True,0.0002471865151404,8.48842259195022e-08,0.0002422282877286
LIPMWALK11,proxqp,mid_accuracy,9.950499998012674e-05,True,3.6205602405026127e-10,1.9370771436530432e-10,4.762176182421252e-07
LIPMWALK11,qpalm,default,0.0006298959999639,True,9.911199216339206e-07,2.2188206023378287e-08,8.946451265617883e-06
LIPMWALK11,qpalm,high_accuracy,0.0005897599999116,True,1.0749734435933081e-13,1.10623316063041e-14,1.7419399256368709e-13
LIPMWALK11,qpalm,low_accuracy,0.0005520710001292,True,9.911199216339206e-07,2.2188206023378287e-08,8.946451265617883e-06
LIPMWALK11,qpalm,mid_accuracy,0.0005749319998358,True,1.5345279213985208e-10,1.152166816814626e-11,4.588172314301531e-09
LIPMWALK11,qpoases,default,0.0003193810000539,True,2.775557561562892e-17,6.591949208711867e-17,5.689893001203927e-16
LIPMWALK11,qpoases,high_accuracy,0.0003977690000738,True,0.0,8.500145032286355e-17,9.714451465470121e-17
LIPMWALK11,qpoases,low_accuracy,0.0001204850000249,True,2.7747248942944225e-13,9.324138683375336e-17,3.980149543281186e-14
LIPMWALK11,qpoases,mid_accuracy,0.000337386999945,True,2.775557561562892e-17,6.591949208711867e-17,5.689893001203927e-16
LIPMWALK11,qpswift,default,0.0008371439980692,False,inf,inf,inf
LIPMWALK11,qpswift,high_accuracy,0.0005707960008294,False,inf,inf,inf
LIPMWALK11,qpswift,low_accuracy,0.0005527530011022,False,inf,inf,inf
LIPMWALK11,qpswift,mid_accuracy,0.000593385000684,False,inf,inf,inf
LIPMWALK11,quadprog,default,5.5466000048909336e-05,True,0.0,6.591949208711867e-17,5.551115123125783e-17
LIPMWALK11,quadprog,high_accuracy,4.1152999983751215e-05,True,0.0,6.591949208711867e-17,5.551115123125783e-17
LIPMWALK11,quadprog,low_accuracy,4.895799997939321e-05,True,0.0,6.591949208711867e-17,5.551115123125783e-17
LIPMWALK11,quadprog,mid_accuracy,4.201700016892573e-05,True,0.0,6.591949208711867e-17,5.551115123125783e-17
LIPMWALK11,scs,default,0.0004309039998133,True,9.45181145156626e-09,1.6845320058647697e-07,8.528009721314733e-07
